Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit_History_Missing,Self_Employed_Missing,LoanAmount_Missing,Total_Income,Log_Total_Income,Log_ApplicantIncome,Log_CoapplicantIncome,Log_LoanAmount,Income_to_Loan_Ratio,EMI,Balance_Income,Has_Many_Dependents
Male,Yes,0,Not Graduate,No,1668.0,3890.0,201.0,360.0,0.0,Semiurban,0,0,0,0,5558.0,8.62317351495347,7.419979923661835,8.266421472984554,5.308267697401205,27.65174129353234,1675.0,3883.0,0
Female,No,2,Graduate,No,3427.0,0.0,138.0,360.0,1.0,Urban,0,0,0,0,3427.0,8.13973227971767,8.13973227971767,0.0,4.9344739331306915,24.833333333333332,1150.0,2277.0,0
Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,1,0,0,0,4750.0,8.46611040118692,7.857093864902493,7.681560362559537,4.653960350157523,45.67307692307692,866.6666666666666,3883.3333333333335,0
Male,Yes,1,Not Graduate,No,2661.0,5743.125,270.0,180.0,1.0,Semiurban,1,0,0,0,9762.0,9.186355009225672,7.8868329989550565,8.868131713503033,5.634789603169249,34.98924731182796,2325.0,7437.0,0
Male,No,0,Graduate,Yes,10171.25,0.0,192.0,360.0,0.0,Urban,0,0,0,0,16250.0,9.69590972432601,9.69590972432601,0.0,5.262690188904886,84.63541666666667,1600.0,14650.0,0
Female,No,3,Graduate,No,3083.0,0.0,255.0,360.0,1.0,Rural,1,0,0,0,3083.0,8.03398273468322,8.03398273468322,0.0,5.545177444479562,12.090196078431372,2125.0,958.0,1
Male,No,0,Not Graduate,No,6045.0,0.0,115.0,360.0,0.0,Rural,0,0,0,0,6045.0,8.707152175339404,8.707152175339404,0.0,4.7535901911063645,52.56521739130435,958.3333333333334,5086.666666666667,0
Male,Yes,3,Graduate,No,5250.0,0.0,94.0,360.0,1.0,Urban,0,0,0,0,5250.0,8.566173813637858,8.566173813637858,0.0,4.553876891600541,55.851063829787236,783.3333333333334,4466.666666666667,1
Male,Yes,0,Graduate,No,10171.25,2100.0,270.0,360.0,1.0,Rural,0,0,0,0,16783.0,9.728181330636078,9.594513744616725,7.650168700845001,5.720311776607412,55.20723684210526,2533.3333333333335,14249.666666666666,0
Male,Yes,3,Not Graduate,No,4931.0,0.0,128.0,360.0,0.6,Semiurban,0,1,0,0,4931.0,8.503499864284235,8.503499864284235,0.0,4.859812404361672,38.5234375,1066.6666666666667,3864.333333333333,1
Male,Yes,1,Graduate,No,6083.0,4250.0,270.0,360.0,0.97,Urban,1,1,0,0,10333.0,9.24319470884713,8.713417653379183,8.35490952835879,5.802118375377063,31.312121212121212,2750.0,7583.0,0
Male,No,0,Graduate,No,2060.0,2209.0,134.0,360.0,1.0,Semiurban,1,0,0,0,4269.0,8.35936910622267,7.630946580890459,7.700747794511798,4.90527477843843,31.85820895522388,1116.6666666666667,3152.333333333333,0
Female,No,1,Graduate,No,3481.0,0.0,155.0,36.0,1.0,Semiurban,0,0,0,0,3481.0,8.155362120328135,8.155362120328135,0.0,5.049856007249537,22.45806451612903,1291.6666666666667,2189.333333333333,0
Female,No,0,Graduate,No,7200.0,0.0,120.0,360.0,1.0,Rural,1,0,0,0,7200.0,8.881975184248867,8.881975184248867,0.0,4.795790545596741,60.0,1000.0,6200.0,0
Male,No,0,Graduate,Yes,5166.0,0.0,128.0,360.0,1.0,Semiurban,1,0,0,0,5166.0,8.550047528287184,8.550047528287184,0.0,4.859812404361672,40.359375,1066.6666666666667,4099.333333333333,0
Male,No,0,Graduate,No,4095.0,3447.0,151.0,360.0,1.0,Rural,1,0,0,0,7542.0,8.928375259853631,8.317766166719343,8.145549631783584,5.0238805208462765,49.94701986754967,1258.3333333333333,6283.666666666667,0
Male,Yes,2,Graduate,No,4708.0,1387.0,150.0,360.0,1.0,Semiurban,1,0,0,0,6095.0,8.715388097366482,8.457230850243555,7.23561914106675,5.017279836814924,40.63333333333333,1250.0,4845.0,0
Male,Yes,3,Graduate,No,4333.0,1811.0,160.0,360.0,0.0,Urban,1,0,0,0,6144.0,8.723394022000136,8.374246182096304,7.502186486602924,5.081404364984463,38.4,1333.3333333333333,4810.666666666667,1
Female,No,0,Graduate,No,3418.0,0.0,135.0,360.0,1.0,Rural,0,0,1,0,3418.0,8.137103389639302,8.137103389639302,0.0,4.912654885736052,25.31851851851852,1125.0,2293.0,0
Female,No,1,Graduate,No,2876.0,1560.0,90.0,360.0,1.0,Urban,1,0,0,0,4436.0,8.39773375137891,7.964503363551548,7.353081920515432,4.51085950651685,49.28888888888889,750.0,3686.0,0
Female,No,0,Graduate,No,3237.0,0.0,30.0,360.0,1.0,Urban,1,0,0,0,3237.0,8.08271113423758,8.08271113423758,0.0,3.4339872044851463,107.9,250.0,2987.0,0
Male,Yes,0,Graduate,No,10171.25,0.0,136.0,360.0,1.0,Urban,1,0,0,0,11146.0,9.318925682389624,9.318925682389624,0.0,4.919980925828125,81.95588235294117,1133.3333333333333,10012.666666666666,0
Male,No,0,Graduate,No,2833.0,1857.0,126.0,360.0,1.0,Rural,1,0,0,0,4690.0,8.453401058328458,7.949444420250626,7.527255919373784,4.844187086458591,37.22222222222222,1050.0,3640.0,0
Male,Yes,0,Graduate,No,2620.0,2223.0,150.0,360.0,1.0,Semiurban,1,0,0,0,4843.0,8.485496104672983,7.8713112033234065,7.707062655370473,5.017279836814924,32.28666666666667,1250.0,3593.0,0
Male,Yes,2,Graduate,No,3900.0,0.0,90.0,360.0,1.0,Semiurban,1,0,0,0,3900.0,8.268988209506656,8.268988209506656,0.0,4.51085950651685,43.333333333333336,750.0,3150.0,0
Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,1,0,0,0,4592.0,8.432288684325794,7.919719760924575,7.519149957669823,4.7535901911063645,39.93043478260869,958.3333333333334,3633.6666666666665,0
Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,1,0,0,0,7267.0,8.891236429516061,8.29254851397576,8.094073148069352,5.337538079701318,35.106280193236714,1725.0,5542.0,0
Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,1,0,0,0,4403.0,8.390268497842571,8.04044688130311,7.170888478512505,4.394449154672439,55.0375,666.6666666666666,3736.3333333333335,0
Male,Yes,0,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Semiurban,1,0,0,0,14583.0,9.5876803163585,9.5876803163585,0.0,6.07993319509559,33.44724770642202,3633.3333333333335,10949.666666666666,0
Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,0.94,Rural,1,1,0,0,4100.0,8.31898612539206,8.31898612539206,0.0,4.8283137373023015,33.064516129032256,1033.3333333333333,3066.666666666667,0
Male,No,1,Not Graduate,Yes,4053.0,2426.0,158.0,360.0,0.0,Urban,0,0,0,0,6479.0,8.776475789346321,8.307459327011946,7.794411205726601,5.0689042022202315,41.00632911392405,1316.6666666666667,5162.333333333333,0
Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,1,0,0,0,4727.0,8.461257559085935,8.275885669474356,6.68586094706836,4.727387818712341,42.205357142857146,933.3333333333334,3793.6666666666665,0
Male,Yes,2,Graduate,No,2301.0,985.7999878,78.0,180.0,1.0,Urban,1,0,0,0,3286.7999878,8.097973923364721,7.741533589281828,6.894467372292008,4.3694478524670215,42.13846138205128,650.0,2636.7999878,0
Female,No,0,Graduate,No,1811.0,1666.0,54.0,360.0,1.0,Urban,1,0,0,0,3477.0,8.154212694914229,7.502186486602924,7.418780882750794,4.007333185232471,64.38888888888889,450.0,3027.0,0
Male,Yes,0,Graduate,No,10171.25,0.0,54.0,360.0,1.0,Rural,0,0,0,1,20667.0,9.936341889407075,9.936341889407075,0.0,4.007333185232471,382.72222222222223,450.0,20217.0,0
Male,No,0,Graduate,No,3158.0,3053.0,89.0,360.0,1.0,Rural,1,0,0,0,6211.0,8.734238184268579,8.058010800802085,8.024207485778577,4.499809670330265,69.78651685393258,741.6666666666666,5469.333333333333,0
Female,No,0,Graduate,Yes,2600.0,1717.0,99.0,300.0,1.0,Semiurban,0,0,0,0,4317.0,8.370547611074752,7.8636512654486515,7.4489161025442,4.605170185988092,43.60606060606061,825.0,3492.0,0
Male,Yes,0,Graduate,No,3704.0,2000.0,120.0,360.0,1.0,Rural,1,0,0,0,5704.0,8.649098262296176,8.217438537730187,7.601402334583733,4.795790545596741,47.53333333333333,1000.0,4704.0,0
Female,No,0,Graduate,No,4124.0,0.0,115.0,360.0,1.0,Semiurban,1,0,0,0,4124.0,8.324821298768782,8.324821298768782,0.0,4.7535901911063645,35.86086956521739,958.3333333333334,3165.6666666666665,0
Male,No,0,Graduate,No,9508.0,0.0,187.0,360.0,1.0,Rural,1,0,0,0,9508.0,9.159993997539445,9.159993997539445,0.0,5.236441962829949,50.844919786096256,1558.3333333333333,7949.666666666667,0
Male,Yes,0,Graduate,No,3075.0,2416.0,139.0,360.0,1.0,Rural,1,0,0,0,5491.0,8.61104776688786,8.031385330625534,7.790282380703483,4.941642422609304,39.50359712230216,1158.3333333333333,4332.666666666667,0
Male,Yes,2,Graduate,No,4400.0,0.0,127.0,360.0,0.0,Semiurban,0,0,0,0,4400.0,8.38958706681109,8.38958706681109,0.0,4.852030263919617,34.645669291338585,1058.3333333333333,3341.666666666667,0
Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,1,0,0,0,4713.0,8.458292083496076,8.056426767522984,7.353081920515432,4.90527477843843,35.17164179104478,1116.6666666666667,3596.333333333333,0
Female,No,0,Graduate,No,5417.0,0.0,143.0,480.0,0.0,Urban,0,0,0,0,5417.0,8.59748202264504,8.59748202264504,0.0,4.969813299576001,37.88111888111888,1191.6666666666667,4225.333333333333,0
Male,Yes,0,Graduate,No,2383.0,3334.0,172.0,360.0,1.0,Semiurban,1,0,0,0,5717.0,8.651374372882257,7.776535028185241,8.112227958349724,5.153291594497779,33.23837209302326,1433.3333333333333,4283.666666666667,0
Male,Yes,3,Graduate,No,4416.0,1250.0,110.0,360.0,1.0,Urban,1,0,1,0,5666.0,8.64241515616962,8.393216011596527,7.1316985104669115,4.709530201312334,51.50909090909091,916.6666666666666,4749.333333333333,1
Male,Yes,1,Graduate,No,6875.0,0.0,200.0,360.0,1.0,Semiurban,1,0,0,0,6875.0,8.83579236650274,8.83579236650274,0.0,5.303304908059076,34.375,1666.6666666666667,5208.333333333333,0
Female,Yes,1,Graduate,No,4666.0,0.0,135.0,360.0,1.0,Urban,1,0,0,0,4666.0,8.448271745949816,8.448271745949816,0.0,4.912654885736052,34.56296296296296,1125.0,3541.0,0
Female,No,0,Graduate,No,5000.0,2541.0,151.0,480.0,1.0,Rural,0,0,0,0,7541.0,8.928242677818302,8.517393171418904,7.8407064517494,5.0238805208462765,49.94039735099338,1258.3333333333333,6282.666666666667,0
Male,Yes,1,Graduate,No,2014.0,2925.0,113.0,360.0,1.0,Urban,0,0,0,0,4939.0,8.505120610181969,7.608374474380783,7.98139158158007,4.736198448394496,43.70796460176991,941.6666666666666,3997.3333333333335,0
Male,Yes,0,Not Graduate,No,1800.0,2934.0,93.0,360.0,0.0,Urban,0,0,0,0,4734.0,8.462737005620179,7.496097345175956,7.984462732262196,4.543294782270004,50.903225806451616,775.0,3959.0,0
Male,Yes,0,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,1,0,0,0,4625.0,8.439447842791385,7.964155718840937,7.467942332285852,4.663439094112067,44.04761904761905,875.0,3750.0,0
Female,No,0,Graduate,No,5000.0,0.0,132.0,360.0,1.0,Rural,1,0,0,0,5000.0,8.517393171418904,8.517393171418904,0.0,4.890349128221754,37.878787878787875,1100.0,3900.0,0
Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,1,0,0,0,3428.0,8.14002395246292,7.3938782901077555,7.4977617006225685,4.574710978503383,35.708333333333336,800.0,2628.0,0
Male,No,0,Graduate,No,4000.0,2500.0,140.0,360.0,1.0,Rural,1,0,0,0,6500.0,8.77971129020447,8.294299608857235,7.824445930877619,4.948759890378168,46.42857142857143,1166.6666666666667,5333.333333333333,0
Male,No,0,Not Graduate,No,2000.0,0.0,140.0,360.0,1.0,Urban,0,0,0,1,2000.0,7.601402334583733,7.601402334583733,0.0,4.948759890378168,14.285714285714286,1166.6666666666667,833.3333333333333,0
Female,No,0,Graduate,No,3762.0,1666.0,135.0,360.0,1.0,Rural,1,0,0,0,5428.0,8.599510233905452,8.232971790593437,7.418780882750794,4.912654885736052,40.20740740740741,1125.0,4303.0,0
Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,0,0,0,0,4263.0,8.357962965845681,7.783640596221253,7.530479995245536,4.653960350157523,40.99038461538461,866.6666666666666,3396.3333333333335,0
Male,No,0,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Rural,0,0,0,0,20233.0,9.915119636765835,9.915119636765835,0.0,6.175867270105761,42.15208333333333,4000.0,16233.0,0
Male,Yes,2,Not Graduate,No,7667.0,0.0,185.0,360.0,0.89,Rural,1,1,0,0,7667.0,8.944811104165534,8.944811104165534,0.0,5.225746673713202,41.443243243243245,1541.6666666666667,6125.333333333333,0
Female,No,0,Graduate,No,2917.0,0.0,84.0,360.0,1.0,Semiurban,1,0,0,0,2917.0,7.978653729082731,7.978653729082731,0.0,4.442651256490317,34.726190476190474,700.0,2217.0,0
Male,No,0,Not Graduate,No,2927.0,2405.0,111.0,360.0,1.0,Semiurban,1,0,0,0,5332.0,8.581669210600602,7.982074875081202,7.785720896534624,4.718498871295094,48.03603603603604,925.0,4407.0,0
Female,No,0,Graduate,No,2507.0,0.0,56.0,360.0,1.0,Rural,1,0,0,0,2507.0,7.827240901752812,7.827240901752812,0.0,4.04305126783455,44.767857142857146,466.6666666666667,2040.3333333333333,0
Male,Yes,2,Graduate,Yes,5746.0,0.0,144.0,84.0,0.93,Rural,1,1,0,0,5746.0,8.656433258507741,8.656433258507741,0.0,4.976733742420574,39.90277777777778,1200.0,4546.0,0
Male,Yes,0,Graduate,No,2473.0,1843.0,159.0,360.0,1.0,Rural,0,0,0,0,4316.0,8.370315995555478,7.813591552952433,7.519692404116539,5.075173815233827,27.144654088050313,1325.0,2991.0,0
Male,Yes,1,Not Graduate,No,3399.0,1640.0,111.0,180.0,1.0,Urban,1,0,0,0,5039.0,8.525161361065415,8.131530710604252,7.403061091090091,4.718498871295094,45.3963963963964,925.0,4114.0,0
Male,Yes,2,Graduate,No,3717.0,0.0,120.0,360.0,1.0,Semiurban,1,0,0,0,3717.0,8.220941168281389,8.220941168281389,0.0,4.795790545596741,30.975,1000.0,2717.0,0
Male,Yes,0,Graduate,No,2058.0,2134.0,88.0,360.0,0.94,Urban,1,1,0,0,4192.0,8.341171747170762,7.629975707027789,7.666221925662725,4.48863636973214,47.63636363636363,733.3333333333334,3458.6666666666665,0
Female,No,1,Graduate,No,3541.0,0.0,112.0,360.0,0.61,Semiurban,1,1,0,0,3541.0,8.17244681834278,8.17244681834278,0.0,4.727387818712341,31.616071428571427,933.3333333333334,2607.6666666666665,0
Male,Yes,1,Graduate,Yes,10000.0,0.0,155.0,360.0,1.0,Rural,0,0,0,0,10000.0,9.210440366976517,9.210440366976517,0.0,5.049856007249537,64.51612903225806,1291.6666666666667,8708.333333333334,0
Male,Yes,0,Graduate,No,2400.0,2167.0,115.0,360.0,1.0,Semiurban,1,0,0,0,4567.0,8.426830751335846,7.783640596221253,7.681560362559537,4.7535901911063645,39.71304347826087,958.3333333333334,3608.6666666666665,0
Male,Yes,3,Graduate,No,4342.0,189.0,124.0,360.0,1.0,Semiurban,1,0,0,0,4531.0,8.418918622147897,8.376320632534823,5.247024072160486,4.8283137373023015,36.54032258064516,1033.3333333333333,3497.666666666667,1
Male,Yes,2,Not Graduate,No,3601.0,1590.0,124.0,360.0,1.0,Rural,1,0,0,1,5191.0,8.554874258383926,8.189244525735901,7.372118028337787,4.8283137373023015,41.86290322580645,1033.3333333333333,4157.666666666667,0
Female,No,0,Graduate,No,3166.0,2985.0,132.0,360.0,0.81,Rural,1,1,0,0,6151.0,8.72453251118548,8.06054004653864,8.001689978099135,4.890349128221754,46.59848484848485,1100.0,5051.0,0
Male,Yes,3,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Rural,1,0,0,0,15000.0,9.61587214452889,9.61587214452889,0.0,5.707110264748875,50.0,2500.0,12500.0,1
Male,Yes,1,Graduate,Yes,8666.0,4983.0,270.0,360.0,0.0,Rural,0,0,0,0,13649.0,9.521494800613105,9.067277989134345,8.51398806046729,5.932245187448011,36.30053191489362,3133.3333333333335,10515.666666666666,0
Male,No,0,Graduate,No,4917.0,0.0,130.0,360.0,0.0,Rural,1,0,0,0,4917.0,8.500657222776137,8.500657222776137,0.0,4.875197323201151,37.823076923076925,1083.3333333333333,3833.666666666667,0
Male,Yes,0,Graduate,Yes,5818.0,2160.0,184.0,360.0,1.0,Semiurban,1,0,0,0,7978.0,8.984568369308281,8.66888370465667,7.6783263565068856,5.220355825078324,43.358695652173914,1533.3333333333333,6444.666666666667,0
Female,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0,0,0,0,6784.0,8.82246957226897,8.374246182096304,7.804659297056102,4.709530201312334,61.67272727272727,916.6666666666666,5867.333333333333,0
Female,No,0,Graduate,No,2500.0,0.0,67.0,360.0,1.0,Urban,1,0,0,0,2500.0,7.824445930877619,7.824445930877619,0.0,4.219507705176107,37.3134328358209,558.3333333333334,1941.6666666666665,0
Male,No,1,Graduate,No,4384.0,1793.0,117.0,360.0,1.0,Urban,1,0,0,0,6177.0,8.728749873478527,8.385944904806284,7.492203042618741,4.770684624465665,52.794871794871796,975.0,5202.0,0
Male,No,0,Graduate,No,2935.0,0.0,98.0,360.0,1.0,Semiurban,1,0,0,0,2935.0,7.984803389734406,7.984803389734406,0.0,4.59511985013459,29.948979591836736,816.6666666666666,2118.3333333333335,0
Male,No,0,Graduate,No,2833.0,0.0,71.0,360.0,1.0,Urban,1,0,0,0,2833.0,7.949444420250626,7.949444420250626,0.0,4.276666119016055,39.901408450704224,591.6666666666666,2241.3333333333335,0
Male,Yes,0,Graduate,No,10171.25,0.0,270.0,180.0,1.0,Urban,1,0,1,0,63337.0,11.056240743970491,11.056240743970491,0.0,6.19644412779452,129.25918367346938,4083.3333333333335,59253.666666666664,0
Male,Yes,1,Graduate,Yes,9833.0,1833.0,182.0,180.0,1.0,Urban,1,0,0,0,11666.0,9.364519622823858,9.193601047971885,7.51425465281641,5.209486152841421,64.0989010989011,1516.6666666666667,10149.333333333334,0
Male,Yes,0,Graduate,Yes,5503.0,4490.0,70.0,180.0,1.0,Semiurban,1,0,0,0,9993.0,9.20974019190415,8.61323037961318,8.409830673087738,4.2626798770413155,142.75714285714287,583.3333333333334,9409.666666666666,0
Male,Yes,1,Graduate,No,5250.0,688.0,160.0,360.0,1.0,Rural,1,0,1,0,5938.0,8.68929604801586,8.566173813637858,6.535241271013659,5.081404364984463,37.1125,1333.3333333333333,4604.666666666667,0
Male,Yes,2,Graduate,Yes,2500.0,4600.0,176.0,360.0,1.0,Rural,1,0,0,0,7100.0,8.867990898182093,7.824445930877619,8.434028950155469,5.176149732573829,40.34090909090909,1466.6666666666667,5633.333333333333,0
Female,No,3,Not Graduate,No,1830.0,0.0,176.0,360.0,0.0,Urban,0,0,0,1,1830.0,7.5126175446745105,7.5126175446745105,0.0,5.176149732573829,10.397727272727273,1466.6666666666667,363.33333333333326,1
Female,No,0,Graduate,No,4160.0,0.0,71.0,360.0,1.0,Semiurban,1,0,0,0,4160.0,8.333510708982942,8.333510708982942,0.0,4.276666119016055,58.59154929577465,591.6666666666666,3568.3333333333335,0
Male,Yes,3,Not Graduate,No,2647.0,1587.0,173.0,360.0,1.0,Rural,0,0,0,0,4234.0,8.351138607086154,7.881559917056899,7.370230641807081,5.159055299214529,24.473988439306357,1441.6666666666667,2792.333333333333,1
Female,No,0,Graduate,No,2378.0,0.0,46.0,360.0,1.0,Rural,0,0,0,0,2378.0,7.774435510302958,7.774435510302958,0.0,3.8501476017100584,51.69565217391305,383.3333333333333,1994.6666666666667,0
Male,Yes,1,Not Graduate,No,4554.0,1229.0,158.0,360.0,1.0,Urban,1,0,0,0,5783.0,8.6628507638386,8.423980809694058,7.114769448366463,5.0689042022202315,36.60126582278481,1316.6666666666667,4466.333333333333,0
Male,Yes,3,Not Graduate,No,3173.0,0.0,74.0,360.0,1.0,Semiurban,1,0,0,0,3173.0,8.062747901086354,8.062747901086354,0.0,4.31748811353631,42.87837837837838,616.6666666666666,2556.3333333333335,1
Male,Yes,2,Graduate,No,2583.0,2330.0,125.0,360.0,1.0,Rural,1,0,1,0,4913.0,8.499843553081124,7.857093864902493,7.754052639035757,4.836281906951478,39.304,1041.6666666666667,3871.333333333333,0
Male,Yes,0,Graduate,No,2499.0,2458.0,160.0,360.0,1.0,Semiurban,1,0,0,0,4957.0,8.508757712595136,7.824046010856292,7.807510042216193,5.081404364984463,30.98125,1333.3333333333333,3623.666666666667,0
Male,Yes,0,Not Graduate,No,3523.0,3230.0,152.0,360.0,0.0,Rural,0,0,0,0,6753.0,8.817890200945513,8.16735198705607,8.080546965824498,5.030437921392435,44.42763157894737,1266.6666666666667,5486.333333333333,0
Male,Yes,2,Not Graduate,No,3083.0,2168.0,126.0,360.0,1.0,Urban,1,0,0,0,5251.0,8.566364235422688,8.03398273468322,7.682021510826875,4.844187086458591,41.67460317460318,1050.0,4201.0,0
Male,Yes,0,Graduate,No,6333.0,4583.0,259.0,360.0,0.69,Semiurban,1,1,0,0,10916.0,9.29807648628027,8.753687227098585,8.430327258394575,5.560681631015528,42.14671814671814,2158.3333333333335,8757.666666666666,0
Male,Yes,0,Graduate,No,2625.0,5743.125,187.0,360.0,1.0,Rural,1,0,0,0,8875.0,9.091106284052485,7.873217054862741,8.740496729931813,5.236441962829949,47.45989304812834,1558.3333333333333,7316.666666666667,0
Male,Yes,0,Graduate,No,9083.0,0.0,228.0,360.0,1.0,Semiurban,1,0,0,0,9083.0,9.114269903225448,9.114269903225448,0.0,5.43372200355424,39.83771929824562,1900.0,7183.0,0
Male,No,0,Graduate,No,8750.0,4167.0,270.0,360.0,1.0,Rural,0,0,0,0,12917.0,9.466376966592419,9.076923258535832,8.335191583433202,5.733341276897746,41.938311688311686,2566.6666666666665,10350.333333333334,0
Male,Yes,3,Graduate,No,2666.0,2083.0,95.0,360.0,1.0,Rural,1,0,0,0,4749.0,8.465899897028686,7.888709524182015,7.642044402873258,4.564348191467836,49.98947368421052,791.6666666666666,3957.3333333333335,1
Female,Yes,0,Graduate,Yes,5500.0,0.0,105.0,360.0,0.0,Rural,0,0,0,0,5500.0,8.612685172875459,8.612685172875459,0.0,4.663439094112067,52.38095238095238,875.0,4625.0,0
Female,Yes,0,Graduate,No,2423.0,505.0,130.0,360.0,1.0,Semiurban,1,0,0,0,2928.0,7.982416346827733,7.793174347189205,6.226536669287466,4.875197323201151,22.523076923076925,1083.3333333333333,1844.6666666666667,0
Female,No,0,Graduate,No,3813.0,0.0,116.0,180.0,1.0,Urban,1,0,0,0,3813.0,8.246433786160365,8.246433786160365,0.0,4.762173934797756,32.87068965517241,966.6666666666666,2846.3333333333335,0
Male,Yes,2,Graduate,No,8333.0,3167.0,165.0,360.0,1.0,Rural,1,0,0,0,11500.0,9.350189267092581,9.0280988119824,8.060855752934316,5.111987788356544,69.6969696969697,1375.0,10125.0,0
Male,Yes,1,Graduate,No,3875.0,0.0,67.0,360.0,1.0,Urban,0,0,0,0,3875.0,8.262558973010657,8.262558973010657,0.0,4.219507705176107,57.83582089552239,558.3333333333334,3316.6666666666665,0
Male,Yes,0,Not Graduate,No,3000.0,1666.0,100.0,480.0,0.0,Urban,0,0,0,0,4666.0,8.448271745949816,8.006700845440367,7.418780882750794,4.61512051684126,46.66,833.3333333333334,3832.6666666666665,0
Male,Yes,3,Graduate,No,5167.0,3167.0,200.0,360.0,1.0,Semiurban,1,0,0,0,8334.0,9.028218795184895,8.550241045462437,8.060855752934316,5.303304908059076,41.67,1666.6666666666667,6667.333333333333,1
Female,No,1,Graduate,No,4723.0,0.0,81.0,360.0,1.0,Semiurban,0,0,0,0,4723.0,8.460411177317253,8.460411177317253,0.0,4.406719247264253,58.30864197530864,675.0,4048.0,0
Male,Yes,2,Graduate,No,5000.0,3667.0,236.0,360.0,1.0,Semiurban,1,0,0,0,8667.0,9.067393362656249,8.517393171418904,8.207401833376355,5.4680601411351315,36.72457627118644,1966.6666666666667,6700.333333333333,0
Male,Yes,0,Graduate,No,4750.0,2333.0,130.0,360.0,1.0,Urban,1,0,0,0,7083.0,8.865593998902725,8.46611040118692,7.755338812846501,4.875197323201151,54.48461538461538,1083.3333333333333,5999.666666666667,0
Male,Yes,0,Graduate,No,3013.0,3033.0,95.0,300.0,0.74,Urban,1,1,0,0,6046.0,8.707317560273212,8.01102337918644,8.017637159908478,4.564348191467836,63.642105263157895,791.6666666666666,5254.333333333333,0
Male,No,0,Graduate,Yes,6822.0,0.0,141.0,360.0,1.0,Rural,1,0,0,0,6822.0,8.828054536815424,8.828054536815424,0.0,4.955827057601261,48.38297872340426,1175.0,5647.0,0
Male,No,0,Not Graduate,No,6216.0,0.0,133.0,360.0,1.0,Rural,0,0,0,0,6216.0,8.735042754269337,8.735042754269337,0.0,4.897839799950911,46.73684210526316,1108.3333333333333,5107.666666666667,0
Male,No,0,Graduate,No,2500.0,0.0,96.0,480.0,1.0,Semiurban,0,0,0,0,2500.0,7.824445930877619,7.824445930877619,0.0,4.574710978503383,26.041666666666668,800.0,1700.0,0
Male,No,0,Graduate,No,5124.0,0.0,124.0,480.0,0.0,Rural,0,0,0,0,5124.0,8.54188580400661,8.54188580400661,0.0,4.8283137373023015,41.32258064516129,1033.3333333333333,4090.666666666667,0
Male,Yes,1,Graduate,No,6325.0,0.0,175.0,360.0,1.0,Semiurban,1,0,0,0,6325.0,8.752423403865594,8.752423403865594,0.0,5.170483995038151,36.142857142857146,1458.3333333333333,4866.666666666667,0
Male,Yes,0,Graduate,No,10171.25,5266.0,270.0,360.0,1.0,Rural,0,0,0,0,24996.0,10.126511096649761,9.889946281969461,8.569216219483389,6.3473892096560105,43.85263157894737,4750.0,20246.0,0
Female,No,0,Graduate,Yes,10171.25,0.0,55.0,360.0,1.0,Semiurban,1,0,0,0,15759.0,9.66523036341187,9.66523036341187,0.0,4.02535169073515,286.5272727272727,458.3333333333333,15300.666666666666,0
Male,Yes,2,Graduate,No,5185.0,0.0,155.0,360.0,1.0,Semiurban,1,0,0,0,5185.0,8.55371796609861,8.55371796609861,0.0,5.049856007249537,33.45161290322581,1291.6666666666667,3893.333333333333,0
Male,Yes,2,Graduate,Yes,9323.0,5743.125,270.0,300.0,1.0,Rural,1,0,0,0,17196.0,9.752490228984199,9.140347000155648,8.971321471503682,5.942799375126701,45.252631578947366,3166.6666666666665,14029.333333333334,0
Male,No,1,Graduate,No,3062.0,1987.0,111.0,180.0,0.0,Urban,0,0,0,0,5049.0,8.527143522269405,8.027150106832774,7.59488438721652,4.718498871295094,45.486486486486484,925.0,4124.0,0
Female,No,0,Graduate,No,2764.0,1459.0,110.0,360.0,1.0,Urban,1,0,1,0,4223.0,8.348537825386098,7.9247959139564355,7.286191714702382,4.709530201312334,38.39090909090909,916.6666666666666,3306.3333333333335,0
Male,Yes,0,Graduate,No,4817.0,923.0,120.0,180.0,1.0,Urban,1,0,0,0,5740.0,8.655388690167637,8.480114183174816,6.828712071641684,4.795790545596741,47.833333333333336,1000.0,4740.0,0
